Filename,crack,dent,glass shatter,lamp broken,scratch,tire flat
/kaggle/input/vehicle-damage-identification/test/dent/4271.jpg,1.6501492e-07,0.9958055,0.00016117461,9.213955e-05,0.0039403317,6.624611e-07
/kaggle/input/vehicle-damage-identification/test/dent/6621.jpg,7.290348e-07,0.99937624,2.7541691e-09,0.00062049663,2.6308742e-06,6.745119e-11
/kaggle/input/vehicle-damage-identification/test/dent/6461.jpg,0.00027513507,0.9997248,1.5558676e-11,3.402113e-12,3.2765264e-08,3.8366774e-17
/kaggle/input/vehicle-damage-identification/test/dent/4624.jpg,3.202268e-11,0.9999988,2.3935756e-11,2.1351305e-09,1.2037635e-06,5.3602456e-10
/kaggle/input/vehicle-damage-identification/test/dent/2129.jpg,2.2384998e-13,0.9999939,5.419165e-10,6.1066075e-06,2.391758e-10,7.7844557e-16
/kaggle/input/vehicle-damage-identification/test/dent/5850.jpg,6.174219e-09,0.9999982,1.4436319e-09,1.3348192e-07,6.493467e-07,1.0768903e-06
/kaggle/input/vehicle-damage-identification/test/dent/4924.jpg,1.0078984e-09,0.9941163,2.9731145e-10,5.1016604e-12,0.0040706145,0.0018130481
/kaggle/input/vehicle-damage-identification/test/dent/2259.jpg,1.0704949e-09,0.3837618,6.6265913e-09,1.4565834e-08,0.6140098,0.0022284049
/kaggle/input/vehicle-damage-identification/test/dent/5636.jpg,7.895368e-06,0.9960652,4.349745e-08,2.3521811e-07,0.0039264387,4.0223063e-07
/kaggle/input/vehicle-damage-identification/test/dent/2497.jpg,6.331298e-14,1.0,5.8062454e-11,2.8210457e-11,6.9582973e-13,3.1916337e-17
/kaggle/input/vehicle-damage-identification/test/dent/1928.jpg,0.00026671545,0.5940493,1.9230414e-05,0.000811561,0.40485322,1.42141765e-08
/kaggle/input/vehicle-damage-identification/test/dent/3520.jpg,0.00034867864,0.9995034,1.8324764e-11,0.00010226927,4.573991e-05,7.872845e-13
/kaggle/input/vehicle-damage-identification/test/dent/929.jpg,1.1342459e-13,1.0,7.958375e-18,8.0396857e-20,4.0413497e-17,2.1839908e-24
/kaggle/input/vehicle-damage-identification/test/dent/3840.jpg,1.1206359e-06,0.9980299,0.00060610654,5.044355e-10,0.0013630078,5.418082e-10
/kaggle/input/vehicle-damage-identification/test/dent/4730.jpg,1.1845492e-12,0.99992716,7.283704e-05,1.6178738e-08,5.0458366e-09,3.7877415e-18
/kaggle/input/vehicle-damage-identification/test/dent/2243.jpg,1.4845914e-08,0.9999906,1.4793473e-09,9.372327e-06,7.878118e-11,5.5704375e-16
/kaggle/input/vehicle-damage-identification/test/dent/4134.jpg,3.161052e-05,0.8436614,1.4574789e-07,2.8478294e-06,0.15630281,1.356114e-06
/kaggle/input/vehicle-damage-identification/test/dent/3742.jpg,8.262202e-06,0.9996375,5.9185407e-10,2.857134e-09,0.0003542856,8.310047e-16
/kaggle/input/vehicle-damage-identification/test/dent/6408.jpg,1.5344713e-07,0.9999697,7.3613384e-17,1.1571736e-05,1.8614586e-05,1.9223491e-18
/kaggle/input/vehicle-damage-identification/test/dent/4900.jpg,2.9039082e-09,0.9999515,6.30049e-14,2.2575353e-10,4.8555918e-05,6.103838e-10
/kaggle/input/vehicle-damage-identification/test/dent/3194.jpg,3.994613e-06,0.9957064,0.0042573893,4.1008656e-07,2.5057883e-05,6.7708406e-06
/kaggle/input/vehicle-damage-identification/test/dent/5892.jpg,1.3608181e-09,0.999928,1.0303822e-09,5.7967718e-05,1.4110532e-05,7.1629875e-09
/kaggle/input/vehicle-damage-identification/test/dent/23.jpg,5.5408724e-05,0.43242133,5.1475215e-08,3.7033366e-05,0.56748575,4.3532881e-07
/kaggle/input/vehicle-damage-identification/test/dent/4511.jpg,0.00021393306,0.9947503,3.7769908e-06,4.3712316e-06,3.3721165e-06,0.005024233
/kaggle/input/vehicle-damage-identification/test/dent/3362.jpg,1.0488847e-11,0.5722975,0.34446135,0.08324108,8.6358014e-08,5.8032673e-14
/kaggle/input/vehicle-damage-identification/test/dent/4458.jpg,8.1780527e-10,0.9999958,2.6312047e-10,1.6891147e-10,4.1452977e-06,1.2053914e-17
/kaggle/input/vehicle-damage-identification/test/dent/7128.jpg,2.5738602e-08,0.9999305,9.847391e-10,1.676269e-05,5.2729327e-05,5.2819247e-15
/kaggle/input/vehicle-damage-identification/test/dent/4858.jpg,3.699904e-08,0.99992704,5.3084696e-11,1.2735383e-09,7.293442e-05,2.0537755e-16
/kaggle/input/vehicle-damage-identification/test/dent/1541.jpg,1.4242196e-09,0.999846,4.0182625e-13,1.1308971e-11,0.00015404107,1.4766788e-08
/kaggle/input/vehicle-damage-identification/test/dent/6515.jpg,5.636986e-12,0.9998559,2.5381218e-05,2.2658195e-08,0.00011875166,9.953197e-16
/kaggle/input/vehicle-damage-identification/test/dent/6841.jpg,2.4614158e-06,0.5716743,4.677117e-11,3.3455879e-06,0.42831987,1.0813344e-09
/kaggle/input/vehicle-damage-identification/test/dent/1730.jpg,5.2619455e-14,0.9984875,1.972735e-08,5.1885914e-15,0.001512499,2.1050821e-16
/kaggle/input/vehicle-damage-identification/test/dent/1754.jpg,1.5912961e-07,0.99870527,6.1025163e-09,9.650249e-09,0.0012946033,1.37345655e-08
/kaggle/input/vehicle-damage-identification/test/dent/4198.jpg,4.6767585e-08,0.9983487,2.7859245e-10,4.2502456e-11,0.0011164943,0.0005348973
/kaggle/input/vehicle-damage-identification/test/dent/173.jpg,1.8678213e-07,0.9669329,6.3449265e-06,0.033051115,6.126328e-06,3.3845092e-06
/kaggle/input/vehicle-damage-identification/test/dent/5630.jpg,1.6319369e-07,0.052025538,0.0005544476,0.94741976,1.3749771e-07,2.913153e-15
/kaggle/input/vehicle-damage-identification/test/dent/5755.jpg,3.9842653e-11,1.0,1.6191878e-10,2.4555807e-11,1.17830785e-08,5.0635274e-10
/kaggle/input/vehicle-damage-identification/test/dent/677.jpg,0.000522766,0.09745883,4.024017e-06,1.8403521e-06,0.90196836,4.4216154e-05
/kaggle/input/vehicle-damage-identification/test/dent/7082.jpg,7.088443e-11,1.0,3.8007215e-09,9.290913e-14,1.8518308e-11,8.985029e-24
/kaggle/input/vehicle-damage-identification/test/dent/967.jpg,1.1925664e-06,0.14343913,2.1600302e-07,0.00067446096,0.855885,2.1517341e-09
/kaggle/input/vehicle-damage-identification/test/dent/5074.jpg,7.271703e-05,0.9988825,0.00061522546,0.00018920166,0.0002403236,1.9601596e-09
/kaggle/input/vehicle-damage-identification/test/dent/5757.jpg,2.0645384e-06,0.90050775,0.00023975916,9.768216e-07,0.09924951,1.2439452e-10
/kaggle/input/vehicle-damage-identification/test/dent/2970.jpg,6.64377e-09,0.99950016,1.95435e-10,2.5813838e-08,0.00040881443,9.101124e-05
/kaggle/input/vehicle-damage-identification/test/dent/6270.jpg,6.029594e-06,0.02304686,4.9351037e-08,0.97448593,0.002461094,4.9784106e-09
/kaggle/input/vehicle-damage-identification/test/dent/392.jpg,1.8587668e-08,0.99993753,3.846752e-12,5.13126e-12,6.143703e-05,1.0137409e-06
/kaggle/input/vehicle-damage-identification/test/dent/1300.jpg,3.874311e-09,0.9999852,1.6183119e-10,1.8821048e-07,3.8633075e-06,1.0756995e-05
/kaggle/input/vehicle-damage-identification/test/dent/4565.jpg,1.4328049e-08,0.99803334,7.378698e-07,4.4100677e-08,0.0017139055,0.00025202354
/kaggle/input/vehicle-damage-identification/test/dent/1837.jpg,9.2365493e-10,0.99989545,1.1073292e-13,2.0275151e-10,0.000104482184,1.5188824e-15
/kaggle/input/vehicle-damage-identification/test/dent/6939.jpg,2.8507694e-08,0.999997,1.2642693e-07,3.4775314e-09,2.917244e-06,1.1064694e-15
/kaggle/input/vehicle-damage-identification/test/dent/332.jpg,3.215101e-10,1.0,1.489558e-15,2.3048536e-17,8.847951e-10,2.7949316e-18
/kaggle/input/vehicle-damage-identification/test/dent/5290.jpg,1.1754155e-10,0.9997578,1.1956679e-08,9.114872e-08,0.00024200934,4.0315598e-08
/kaggle/input/vehicle-damage-identification/test/dent/5889.jpg,6.119296e-05,0.99133223,2.0804007e-06,7.813732e-08,0.008604268,2.6999273e-11
/kaggle/input/vehicle-damage-identification/test/dent/3544.jpg,3.519758e-15,0.9999999,8.979978e-08,2.1007427e-14,1.0682186e-11,3.4466658e-23
/kaggle/input/vehicle-damage-identification/test/dent/2722.jpg,7.2076967e-09,0.9999229,4.380862e-13,3.956277e-13,7.709448e-05,3.0004642e-12
/kaggle/input/vehicle-damage-identification/test/dent/4976.jpg,2.8522729e-08,0.9588642,5.9022994e-05,0.037543055,0.0035337368,1.2693509e-12
/kaggle/input/vehicle-damage-identification/test/dent/1627.jpg,1.3493244e-07,0.999966,1.6447162e-05,1.1053083e-12,1.7445178e-05,1.1190249e-15
/kaggle/input/vehicle-damage-identification/test/dent/4872.jpg,7.70561e-08,0.53596616,1.236687e-08,0.27263966,0.19139417,8.463962e-09
/kaggle/input/vehicle-damage-identification/test/dent/5987.jpg,5.5623964e-08,0.99999535,2.9839524e-09,3.592843e-10,4.706908e-06,4.090373e-17
/kaggle/input/vehicle-damage-identification/test/dent/4214.jpg,4.0370875e-08,0.9995735,2.4745306e-05,0.0003954794,6.2494614e-06,3.5855713e-10
/kaggle/input/vehicle-damage-identification/test/dent/2854.jpg,0.00019241915,0.21579242,2.0200508e-07,0.000644015,0.783371,1.7637756e-11
/kaggle/input/vehicle-damage-identification/test/dent/7068.jpg,1.0979195e-09,0.9995059,6.039342e-07,2.0510313e-09,2.0772141e-07,0.0004932568
/kaggle/input/vehicle-damage-identification/test/dent/6577.jpg,4.6322572e-14,0.9999951,3.022515e-08,1.0699536e-06,3.7750574e-06,9.5891704e-11
/kaggle/input/vehicle-damage-identification/test/dent/1056.jpg,2.5562704e-05,0.006031838,1.9592362e-06,0.9337128,0.06022788,2.8614968e-13
/kaggle/input/vehicle-damage-identification/test/dent/6081.jpg,1.3635591e-15,0.99999774,9.910317e-16,2.685016e-17,2.2181325e-06,5.478011e-23
/kaggle/input/vehicle-damage-identification/test/dent/532.jpg,2.5106235e-07,0.9931292,7.681163e-08,8.761037e-06,0.0068616546,9.163124e-12
/kaggle/input/vehicle-damage-identification/test/dent/5637.jpg,1.5468002e-10,0.9999981,3.6110312e-10,1.9583697e-06,7.6773576e-10,1.3125903e-20
/kaggle/input/vehicle-damage-identification/test/dent/194.jpg,1.3022954e-07,0.99999666,2.4684242e-08,3.0134995e-06,1.9311508e-07,2.1498584e-12
/kaggle/input/vehicle-damage-identification/test/dent/4711.jpg,1.9459785e-08,0.99998987,6.970581e-13,1.6309428e-11,1.0179187e-05,1.797943e-10
/kaggle/input/vehicle-damage-identification/test/dent/4237.jpg,2.639126e-07,0.9997577,2.6749688e-12,2.2092777e-07,0.0002418568,6.592338e-15
/kaggle/input/vehicle-damage-identification/test/dent/5846.jpg,2.1138231e-09,0.9999981,1.1321578e-06,2.302566e-08,2.0866177e-07,5.7100664e-07
/kaggle/input/vehicle-damage-identification/test/dent/7018.jpg,7.392891e-05,0.9993686,1.260201e-08,8.1688995e-07,0.00055663375,6.990631e-14
/kaggle/input/vehicle-damage-identification/test/dent/4960.jpg,6.1160915e-07,0.9872591,1.7635537e-07,4.985999e-07,0.001472319,0.011267505
/kaggle/input/vehicle-damage-identification/test/dent/2059.jpg,0.06582276,0.9013754,4.947768e-08,1.6929622e-05,0.032784835,1.3296204e-08
/kaggle/input/vehicle-damage-identification/test/dent/4544.jpg,7.5708535e-08,0.99998355,1.1450931e-14,1.6349333e-05,2.0674875e-08,6.547738e-13
/kaggle/input/vehicle-damage-identification/test/dent/6718.jpg,3.5312988e-07,0.99997723,4.541614e-16,3.505813e-09,2.2420927e-05,6.6224146e-17
/kaggle/input/vehicle-damage-identification/test/dent/2933.jpg,1.1855978e-13,1.0,2.7000546e-09,1.7197425e-09,6.2479216e-11,2.7967766e-18
/kaggle/input/vehicle-damage-identification/test/dent/761.jpg,2.6131191e-11,0.9999999,2.3176409e-14,3.158314e-10,1.5202632e-07,1.734805e-16
/kaggle/input/vehicle-damage-identification/test/dent/6901.jpg,5.810981e-05,0.9987588,2.0755756e-06,0.000116485215,0.0010479401,1.6619486e-05
/kaggle/input/vehicle-damage-identification/test/dent/5753.jpg,1.6222626e-15,1.0,2.1384548e-20,6.632734e-23,4.4721378e-17,4.4648943e-24
/kaggle/input/vehicle-damage-identification/test/dent/4102.jpg,3.2589415e-10,0.9998585,2.693797e-10,0.00014142254,8.474106e-09,7.9220874e-10
/kaggle/input/vehicle-damage-identification/test/dent/5507.jpg,1.4706056e-08,0.99790895,5.3618637e-06,0.0019734013,5.5522493e-09,0.00011232509
/kaggle/input/vehicle-damage-identification/test/dent/138.jpg,5.7450245e-07,0.9998827,1.719431e-07,1.018254e-09,0.00011654169,1.8807752e-08
/kaggle/input/vehicle-damage-identification/test/dent/6009.jpg,7.839425e-12,1.0,2.109344e-13,1.834425e-12,3.1874562e-12,1.5663125e-20
/kaggle/input/vehicle-damage-identification/test/dent/3136.jpg,5.1090794e-08,0.999998,1.16535375e-11,2.816739e-07,1.7734963e-06,4.0299536e-15
/kaggle/input/vehicle-damage-identification/test/dent/4726.jpg,0.00023187898,0.78014195,2.3823961e-08,8.895792e-06,0.21961716,5.0584656e-08
/kaggle/input/vehicle-damage-identification/test/dent/1855.jpg,1.7668533e-12,1.0,8.69917e-14,7.4546636e-09,2.0542782e-12,8.017123e-18
/kaggle/input/vehicle-damage-identification/test/dent/6184.jpg,3.7645484e-06,0.015443025,2.749051e-08,2.0300072e-07,0.9845516,1.3753917e-06
/kaggle/input/vehicle-damage-identification/test/dent/6313.jpg,7.027268e-05,0.9948939,4.0016883e-05,0.0003052748,0.004690403,1.11154556e-07
/kaggle/input/vehicle-damage-identification/test/dent/3432.jpg,1.204398e-08,0.99337715,3.8030275e-06,9.917158e-05,0.006520006,4.6322855e-16
/kaggle/input/vehicle-damage-identification/test/dent/3049.jpg,2.6062102e-05,0.64447635,1.6137971e-09,0.007206746,0.34828883,2.0616376e-06
/kaggle/input/vehicle-damage-identification/test/dent/2060.jpg,1.9155541e-08,0.9998646,2.286293e-06,3.2614845e-11,0.00013317427,9.710554e-17
/kaggle/input/vehicle-damage-identification/test/dent/3999.jpg,4.1541819e-07,0.9982021,2.172806e-07,3.986699e-05,0.00012382725,0.0016335788
/kaggle/input/vehicle-damage-identification/test/dent/363.jpg,2.8959715e-10,0.99999785,1.4919422e-07,1.9814613e-06,1.9356955e-08,1.6696217e-09
/kaggle/input/vehicle-damage-identification/test/dent/3292.jpg,1.4576747e-13,0.9986076,1.913628e-06,2.8041578e-09,0.0013905447,2.0229983e-16
/kaggle/input/vehicle-damage-identification/test/dent/3702.jpg,2.0786797e-12,1.0,1.6296453e-13,1.485904e-14,4.6230567e-10,5.3857625e-09
/kaggle/input/vehicle-damage-identification/test/dent/1384.jpg,1.1109407e-06,0.9999989,4.041739e-13,3.7550174e-10,4.6051294e-08,6.2155204e-20
/kaggle/input/vehicle-damage-identification/test/dent/5110.jpg,1.8810138e-10,0.99923646,2.1377095e-10,2.5265766e-12,0.00076349085,9.789841e-21
/kaggle/input/vehicle-damage-identification/test/dent/3101.jpg,5.1502315e-08,1.0,2.2088142e-11,1.3708733e-09,4.596771e-08,6.7974035e-14
/kaggle/input/vehicle-damage-identification/test/dent/4187.jpg,4.340417e-05,0.842438,2.296542e-10,0.000100901736,0.15741777,3.256756e-10
/kaggle/input/vehicle-damage-identification/test/dent/2659.jpg,5.528661e-10,0.9999993,1.9674369e-09,2.0732855e-08,6.844949e-07,2.0134978e-09
/kaggle/input/vehicle-damage-identification/test/dent/5306.jpg,9.372526e-13,1.0,2.6366805e-11,2.1836896e-14,1.2880037e-08,5.9954316e-20
/kaggle/input/vehicle-damage-identification/test/dent/6375.jpg,1.9588674e-08,0.99999,4.7134014e-13,3.641372e-10,1.0024873e-05,6.941135e-11
/kaggle/input/vehicle-damage-identification/test/dent/2680.jpg,1.6101573e-08,0.43830672,2.9684193e-09,8.7643394e-07,0.5616924,8.7896245e-17
/kaggle/input/vehicle-damage-identification/test/dent/3632.jpg,1.3981077e-08,0.9999988,1.11255154e-07,8.598669e-09,1.1296154e-06,1.5388609e-11
/kaggle/input/vehicle-damage-identification/test/dent/2741.jpg,1.6460806e-10,0.98896307,3.1178837e-07,9.304265e-06,0.011027336,7.913222e-12
/kaggle/input/vehicle-damage-identification/test/dent/4973.jpg,2.1626574e-09,0.9999666,5.1289395e-10,8.048961e-09,2.7675587e-05,5.7654947e-06
/kaggle/input/vehicle-damage-identification/test/dent/3763.jpg,2.9738256e-09,0.9989692,4.48658e-09,1.074586e-09,0.0010307594,6.0368724e-12
/kaggle/input/vehicle-damage-identification/test/dent/3696.jpg,8.100812e-12,0.99995613,3.9153387e-05,1.6537466e-09,1.441696e-07,4.624715e-06
/kaggle/input/vehicle-damage-identification/test/dent/6977.jpg,1.8786812e-09,0.9999975,2.5182317e-07,2.218608e-06,7.422643e-11,2.0004948e-16
/kaggle/input/vehicle-damage-identification/test/dent/6736.jpg,6.049477e-08,0.9977285,1.604576e-08,4.7206877e-06,0.0016823651,0.00058425625
/kaggle/input/vehicle-damage-identification/test/dent/2934.jpg,7.3066396e-08,0.58130395,1.9790065e-08,7.943087e-09,0.41869593,3.9652645e-10
/kaggle/input/vehicle-damage-identification/test/dent/5695.jpg,4.511072e-07,0.99654984,3.5838668e-06,0.0017689234,3.0771305e-06,0.0016740467
/kaggle/input/vehicle-damage-identification/test/dent/2305.jpg,8.006858e-09,0.9999999,9.239827e-13,1.6249369e-07,4.5583584e-10,7.00163e-17
/kaggle/input/vehicle-damage-identification/test/dent/5624.jpg,4.4402265e-10,0.9998696,5.764932e-09,4.1664543e-07,0.00012941715,5.759552e-07
/kaggle/input/vehicle-damage-identification/test/dent/3328.jpg,1.3385208e-08,0.9913463,5.9462185e-11,1.1041176e-09,0.0019992713,0.0066543934
/kaggle/input/vehicle-damage-identification/test/dent/3688.jpg,1.0721447e-09,0.99999964,1.2681807e-14,5.8104592e-09,3.2291416e-07,1.5123203e-10
/kaggle/input/vehicle-damage-identification/test/dent/3753.jpg,3.094265e-17,0.93818873,1.3265314e-13,2.0612016e-13,0.061811242,1.4300879e-21
/kaggle/input/vehicle-damage-identification/test/dent/5596.jpg,1.5894873e-08,0.99999666,1.16277005e-11,4.31218e-11,3.2902863e-06,3.559605e-12
/kaggle/input/vehicle-damage-identification/test/dent/7164.jpg,6.832716e-15,0.9942601,4.919903e-14,4.6997226e-13,0.005739899,2.0112089e-19
/kaggle/input/vehicle-damage-identification/test/dent/1121.jpg,1.4654323e-08,0.9830534,5.0110613e-09,0.01653194,0.0004145111,7.28637e-08
/kaggle/input/vehicle-damage-identification/test/dent/7074.jpg,1.8094122e-06,0.0069730897,2.453163e-07,0.99301493,9.987927e-06,1.0452487e-10
/kaggle/input/vehicle-damage-identification/test/dent/3771.jpg,8.395244e-09,0.9398679,3.0729954e-09,0.060091082,4.0986743e-05,4.310669e-12
/kaggle/input/vehicle-damage-identification/test/dent/3921.jpg,5.861253e-08,0.9998739,1.3214233e-07,1.0614665e-05,1.0888823e-05,0.00010453006
/kaggle/input/vehicle-damage-identification/test/dent/858.jpg,2.0422449e-07,0.99991035,2.0867318e-12,1.4174439e-09,8.9342575e-05,1.0377945e-19
/kaggle/input/vehicle-damage-identification/test/dent/1520.jpg,3.4161075e-12,0.9999999,5.2253615e-08,4.5199538e-17,8.219848e-08,5.260864e-19
/kaggle/input/vehicle-damage-identification/test/dent/6226.jpg,5.428399e-06,0.99997115,1.097672e-06,4.8637556e-09,2.229733e-05,1.2275405e-12
/kaggle/input/vehicle-damage-identification/test/dent/1896.jpg,2.9231246e-09,0.99999917,2.6811157e-13,3.2743797e-10,8.507099e-07,1.9148931e-10
/kaggle/input/vehicle-damage-identification/test/dent/4249.jpg,0.0009985447,0.9829795,4.6935472e-07,1.2361576e-05,1.6483571e-05,0.015992716
/kaggle/input/vehicle-damage-identification/test/dent/3385.jpg,2.0575803e-06,0.9994727,1.1668174e-07,0.0004161412,0.00010901506,1.1402331e-14
/kaggle/input/vehicle-damage-identification/test/dent/7193.jpg,0.0003846588,0.96290624,5.9042974e-05,0.029966589,0.0066834567,1.7467978e-10
/kaggle/input/vehicle-damage-identification/test/dent/7027.jpg,6.5616267e-12,1.0,2.8332009e-14,8.3310386e-10,5.3117635e-11,1.2446777e-21
/kaggle/input/vehicle-damage-identification/test/dent/2086.jpg,1.5444399e-06,0.99997294,3.2544212e-09,1.926829e-06,9.924423e-06,1.3726208e-05
/kaggle/input/vehicle-damage-identification/test/dent/6075.jpg,1.0573838e-06,0.99209905,2.4063684e-06,0.007257974,0.00055674615,8.2731385e-05
/kaggle/input/vehicle-damage-identification/test/dent/4141.jpg,1.1004752e-07,0.9958417,6.404166e-05,0.0013172699,0.0027727133,4.2935e-06
/kaggle/input/vehicle-damage-identification/test/dent/2353.jpg,1.938028e-05,0.34803894,2.7440864e-11,4.471947e-09,0.65194166,9.285865e-12
/kaggle/input/vehicle-damage-identification/test/dent/3127.jpg,1.1400483e-12,1.0,7.943291e-13,2.1075756e-12,2.2204623e-09,7.595962e-18
/kaggle/input/vehicle-damage-identification/test/dent/2280.jpg,4.1860525e-11,0.009009949,2.3656783e-06,4.1204324e-14,0.9909877,9.926265e-15
/kaggle/input/vehicle-damage-identification/test/dent/1909.jpg,3.0361322e-10,0.9999995,6.7846894e-15,1.9109224e-08,4.889301e-07,6.304551e-19
/kaggle/input/vehicle-damage-identification/test/dent/1505.jpg,0.0017203776,0.9875535,3.3182718e-07,0.010588032,0.00013782333,5.7497698e-15
/kaggle/input/vehicle-damage-identification/test/dent/3345.jpg,0.0001444783,0.9998429,1.8457699e-07,1.1678059e-06,1.11634e-05,8.902125e-15
/kaggle/input/vehicle-damage-identification/test/dent/2508.jpg,7.4200146e-11,1.0,7.2855005e-14,9.623687e-10,4.0713521e-10,3.3167598e-18
/kaggle/input/vehicle-damage-identification/test/dent/4064.jpg,4.652607e-05,0.001490999,6.726906e-07,1.0818022e-05,0.998451,1.5718054e-08
/kaggle/input/vehicle-damage-identification/test/dent/6659.jpg,1.493511e-06,0.9975218,3.8780996e-07,0.0024761206,1.4520963e-07,6.7143146e-15
/kaggle/input/vehicle-damage-identification/test/dent/4785.jpg,2.9879285e-12,0.99615175,3.2185482e-05,0.0037997405,1.6272184e-05,6.114639e-14
/kaggle/input/vehicle-damage-identification/test/dent/3273.jpg,1.0179501e-05,0.99996555,3.5130513e-11,2.165274e-05,2.6670346e-06,9.101803e-16
/kaggle/input/vehicle-damage-identification/test/dent/2465.jpg,7.868553e-07,0.99999344,1.5233009e-09,1.4427752e-06,4.2717816e-06,3.315014e-09
/kaggle/input/vehicle-damage-identification/test/dent/4549.jpg,6.3666095e-09,0.99999356,1.7182476e-11,3.288453e-08,6.40007e-06,3.0635076e-13
/kaggle/input/vehicle-damage-identification/test/dent/4261.jpg,2.2515684e-11,0.99999857,2.8697303e-07,1.2278919e-06,6.699699e-10,7.361835e-16
/kaggle/input/vehicle-damage-identification/test/dent/5631.jpg,6.962586e-06,0.9990386,3.9133013e-11,0.0009025238,5.2095245e-05,2.5375364e-15
/kaggle/input/vehicle-damage-identification/test/dent/746.jpg,2.8259964e-10,1.0,1.3997997e-10,2.7128374e-08,8.007088e-09,4.5073727e-15
/kaggle/input/vehicle-damage-identification/test/dent/3075.jpg,3.9017384e-10,0.99821824,0.0017797649,1.1778316e-06,8.3416967e-07,2.6858139e-11
/kaggle/input/vehicle-damage-identification/test/dent/5814.jpg,0.00066041376,0.026372457,1.2177051e-08,0.96781105,0.0048370617,0.00031905904
/kaggle/input/vehicle-damage-identification/test/dent/4700.jpg,1.9550726e-17,0.99999917,2.6980122e-14,4.4648452e-14,8.4379184e-07,1.5327374e-21
/kaggle/input/vehicle-damage-identification/test/dent/4487.jpg,2.9163966e-11,0.9998894,8.4040656e-11,3.1660454e-07,0.00010862186,1.6306274e-06
/kaggle/input/vehicle-damage-identification/test/dent/2857.jpg,1.4856047e-08,0.99999964,1.5913658e-13,7.352056e-14,3.1542965e-07,1.1900513e-21
/kaggle/input/vehicle-damage-identification/test/dent/2208.jpg,6.80702e-08,0.9994254,8.799595e-06,0.0005624382,3.25799e-06,1.1426982e-10
/kaggle/input/vehicle-damage-identification/test/dent/5672.jpg,1.5094705e-14,1.0,7.9953794e-10,2.2020192e-16,5.5333754e-08,1.3302838e-16
/kaggle/input/vehicle-damage-identification/test/dent/3504.jpg,7.6612695e-11,0.0014002485,8.039964e-10,2.4591924e-05,0.9985752,5.771112e-13
/kaggle/input/vehicle-damage-identification/test/dent/976.jpg,3.3885306e-07,0.06300341,5.86529e-07,8.383874e-08,0.9369955,1.1082988e-13
/kaggle/input/vehicle-damage-identification/test/dent/1233.jpg,5.6509447e-07,0.9916272,2.7097283e-08,4.5231104e-07,0.0083717,8.6076515e-09
/kaggle/input/vehicle-damage-identification/test/dent/6968.jpg,9.611709e-14,0.033036105,0.017407557,0.9495553,1.0588942e-06,2.6466391e-13
/kaggle/input/vehicle-damage-identification/test/dent/2728.jpg,2.1314142e-07,0.985935,0.013819128,0.00023607067,7.741005e-06,1.8216588e-06
/kaggle/input/vehicle-damage-identification/test/dent/5161.jpg,6.3538453e-15,0.99995816,3.6293216e-07,6.764579e-10,4.1536117e-05,1.8449728e-16
/kaggle/input/vehicle-damage-identification/test/dent/7126.jpg,6.062899e-09,0.42585522,1.468007e-05,1.3124425e-09,0.5741301,5.2414172e-14
/kaggle/input/vehicle-damage-identification/test/dent/1432.jpg,8.4750534e-10,0.99998987,8.52791e-11,7.3460988e-06,2.800892e-06,3.186141e-16
/kaggle/input/vehicle-damage-identification/test/dent/7109.jpg,1.7744666e-09,0.9999876,1.2825636e-10,3.7358747e-09,1.2430023e-05,1.9608326e-08
/kaggle/input/vehicle-damage-identification/test/dent/7185.jpg,1.701494e-08,0.99916065,1.5705928e-05,0.000821762,1.8780322e-06,1.1685332e-16
/kaggle/input/vehicle-damage-identification/test/dent/5944.jpg,2.4817687e-08,0.9999161,3.0290238e-07,7.297285e-05,3.0426688e-07,1.0214921e-05
/kaggle/input/vehicle-damage-identification/test/dent/3956.jpg,1.1805408e-09,0.99999976,6.749807e-10,1.1912059e-12,2.873253e-07,4.289521e-18
/kaggle/input/vehicle-damage-identification/test/dent/52.jpg,1.1007714e-13,1.0,7.493041e-12,1.1150138e-13,7.561752e-09,5.4842585e-14
/kaggle/input/vehicle-damage-identification/test/dent/4870.jpg,6.65075e-15,1.0,1.9656935e-17,6.235019e-14,1.1445873e-15,2.7696444e-22
/kaggle/input/vehicle-damage-identification/test/dent/4018.jpg,2.3821822e-09,0.99998724,2.3374673e-08,1.18540665e-05,1.0972469e-08,9.656226e-07
/kaggle/input/vehicle-damage-identification/test/dent/7192.jpg,2.1530099e-08,0.999987,1.2818876e-05,6.1132425e-08,2.511904e-09,1.6177056e-15
/kaggle/input/vehicle-damage-identification/test/dent/804.jpg,9.3527046e-07,0.99999905,5.2435994e-15,4.0368916e-14,3.1251345e-12,8.965849e-16
/kaggle/input/vehicle-damage-identification/test/dent/4606.jpg,9.829706e-16,0.99806553,7.028688e-08,9.210101e-14,0.0019343068,2.0698244e-16
/kaggle/input/vehicle-damage-identification/test/dent/1341.jpg,3.1697087e-07,0.99999964,1.3906036e-12,7.50291e-11,8.194389e-09,1.1464185e-10
/kaggle/input/vehicle-damage-identification/test/dent/3482.jpg,1.9110942e-10,0.6495547,4.6924603e-10,1.780703e-11,0.35044527,1.6347667e-18
/kaggle/input/vehicle-damage-identification/test/dent/2523.jpg,1.1792925e-07,0.9993825,7.805284e-10,3.677874e-06,0.00014628486,0.00046739576
