Filename,crack,dent,glass shatter,lamp broken,scratch,tire flat
/kaggle/input/vehicle-damage-identification/test/dent/2129.jpg,6.949137e-08,0.9988906,3.287687e-10,0.0010893013,2.0029373e-05,4.859035e-10
/kaggle/input/vehicle-damage-identification/test/dent/5850.jpg,4.206215e-07,0.9958615,6.3770744e-07,8.249928e-05,0.0039131716,0.00014180917
/kaggle/input/vehicle-damage-identification/test/dent/4924.jpg,1.7201592e-09,0.85306114,5.4504232e-09,1.572972e-11,0.00048010045,0.14645883
/kaggle/input/vehicle-damage-identification/test/dent/2259.jpg,8.1685256e-11,0.99993885,5.664268e-09,2.4098991e-08,6.0990867e-05,1.027978e-07
/kaggle/input/vehicle-damage-identification/test/dent/5636.jpg,9.165532e-12,1.0,4.179183e-13,1.5752739e-16,3.5851144e-08,9.738473e-16
/kaggle/input/vehicle-damage-identification/test/dent/2497.jpg,1.2328121e-07,0.9999938,6.128397e-06,1.4018738e-08,1.8682473e-09,1.4576992e-11
/kaggle/input/vehicle-damage-identification/test/dent/1928.jpg,5.376878e-07,0.9299003,1.2024101e-07,2.0202338e-06,0.070097126,7.458931e-12
/kaggle/input/vehicle-damage-identification/test/dent/3520.jpg,8.6535416e-05,0.9982628,2.1419903e-10,0.0016493349,1.309194e-06,4.6129928e-10
/kaggle/input/vehicle-damage-identification/test/dent/929.jpg,6.09632e-08,0.99999976,2.2763746e-11,2.4742637e-11,1.4434595e-07,1.1326734e-14
/kaggle/input/vehicle-damage-identification/test/dent/3840.jpg,2.229175e-07,0.9999956,1.8244115e-06,1.5281854e-06,8.081452e-07,4.9201454e-10
/kaggle/input/vehicle-damage-identification/test/dent/4730.jpg,1.170785e-06,0.9113964,0.017031133,0.07154601,2.5238374e-05,3.2111553e-09
/kaggle/input/vehicle-damage-identification/test/dent/2243.jpg,3.913442e-06,0.9932541,6.020662e-07,0.0067146327,2.6433365e-05,3.348345e-07
/kaggle/input/vehicle-damage-identification/test/dent/4134.jpg,1.048429e-11,1.0,3.3976516e-13,1.5120163e-16,4.560851e-08,3.4832934e-15
/kaggle/input/vehicle-damage-identification/test/dent/3742.jpg,3.15312e-07,0.99989176,4.5951407e-09,4.7607737e-11,0.00010786103,9.665546e-13
/kaggle/input/vehicle-damage-identification/test/dent/6408.jpg,9.895569e-08,0.99999976,6.4072505e-13,1.6370075e-08,1.6362715e-07,9.8359634e-14
/kaggle/input/vehicle-damage-identification/test/dent/4900.jpg,3.840814e-08,0.9992512,2.547867e-13,8.654227e-10,0.00074769574,1.0263853e-06
/kaggle/input/vehicle-damage-identification/test/dent/3194.jpg,1.8893215e-05,0.9991911,3.6630525e-05,0.00024789554,0.00027020823,0.000235154
/kaggle/input/vehicle-damage-identification/test/dent/5892.jpg,5.7150695e-12,0.99998665,3.568548e-09,1.3360201e-05,9.884036e-10,6.948653e-10
/kaggle/input/vehicle-damage-identification/test/dent/23.jpg,1.3806224e-08,1.7886666e-06,1.243862e-09,8.018399e-09,0.9999982,1.1505999e-08
/kaggle/input/vehicle-damage-identification/test/dent/4511.jpg,3.4307106e-06,0.99706274,7.47315e-06,5.1606406e-05,1.8081135e-05,0.0028566816
/kaggle/input/vehicle-damage-identification/test/dent/3362.jpg,1.2679311e-09,0.9995048,0.00041895002,3.8201655e-05,3.8015292e-05,2.0433074e-11
/kaggle/input/vehicle-damage-identification/test/dent/4458.jpg,0.012854419,0.7998525,9.7490345e-05,1.2190972e-05,0.18718348,7.890646e-10
/kaggle/input/vehicle-damage-identification/test/dent/7128.jpg,0.0071601365,0.4562594,1.5464204e-07,0.00025512118,0.5363252,9.186758e-09
/kaggle/input/vehicle-damage-identification/test/dent/4858.jpg,3.0079772e-09,0.9999999,2.1699847e-13,2.1397262e-10,1.3014778e-07,8.777633e-15
/kaggle/input/vehicle-damage-identification/test/dent/1541.jpg,3.7976608e-07,0.9999181,3.2028251e-09,2.36561e-12,8.144974e-05,7.652367e-08
/kaggle/input/vehicle-damage-identification/test/dent/6515.jpg,8.80567e-15,0.99999976,2.3618193e-07,1.3537116e-08,6.2831687e-09,9.208144e-12
/kaggle/input/vehicle-damage-identification/test/dent/6841.jpg,5.6469535e-08,7.131053e-07,5.554503e-10,9.619391e-09,0.99999917,1.8092313e-08
/kaggle/input/vehicle-damage-identification/test/dent/1730.jpg,2.8582343e-09,0.99999964,1.8389908e-10,2.702952e-11,3.9406564e-07,1.1735612e-12
/kaggle/input/vehicle-damage-identification/test/dent/1754.jpg,3.1079878e-10,0.9993048,1.1732366e-05,2.792414e-10,0.0006793723,4.1676426e-06
/kaggle/input/vehicle-damage-identification/test/dent/4198.jpg,4.0023482e-09,0.9996674,2.594797e-10,5.420516e-10,0.00027228432,6.0284518e-05
/kaggle/input/vehicle-damage-identification/test/dent/173.jpg,2.860538e-07,0.9969618,3.1715193e-05,0.0029102569,9.594922e-05,7.7518145e-08
/kaggle/input/vehicle-damage-identification/test/dent/5630.jpg,0.0018409326,0.85213053,0.0005619343,0.14546345,3.133448e-06,1.9014096e-10
/kaggle/input/vehicle-damage-identification/test/dent/5755.jpg,2.6736824e-08,0.99925584,1.0521807e-07,0.00045253278,0.00024850597,4.2993233e-05
/kaggle/input/vehicle-damage-identification/test/dent/677.jpg,1.5295894e-06,0.5457771,1.603616e-07,1.6202329e-06,0.45421952,3.9775e-08
/kaggle/input/vehicle-damage-identification/test/dent/7082.jpg,3.0166086e-06,0.999997,1.2801399e-09,1.0964966e-11,2.4166422e-10,4.7723933e-15
/kaggle/input/vehicle-damage-identification/test/dent/967.jpg,4.6894638e-08,0.9997825,0.00012070263,2.2811715e-05,7.395332e-05,1.3682323e-09
/kaggle/input/vehicle-damage-identification/test/dent/5074.jpg,2.9917846e-06,0.9498217,3.458381e-05,0.0044181636,0.045722663,3.2497667e-08
/kaggle/input/vehicle-damage-identification/test/dent/5757.jpg,6.628947e-08,0.007948589,6.659842e-05,2.1618032e-06,0.9919825,9.464184e-10
/kaggle/input/vehicle-damage-identification/test/dent/2970.jpg,1.807369e-07,0.9903128,1.2687055e-07,6.149358e-06,0.007144822,0.00253592
/kaggle/input/vehicle-damage-identification/test/dent/6270.jpg,0.011741336,0.12093726,1.4896914e-06,0.8068306,0.06048907,3.3316974e-07
/kaggle/input/vehicle-damage-identification/test/dent/392.jpg,4.2730185e-06,0.9986197,2.2941965e-08,8.962198e-08,0.0013414137,3.4483237e-05
/kaggle/input/vehicle-damage-identification/test/dent/1300.jpg,1.38437595e-11,0.99998343,3.314652e-09,1.616112e-11,1.0820225e-06,1.546858e-05
/kaggle/input/vehicle-damage-identification/test/dent/4565.jpg,3.0247783e-08,0.9998319,9.531044e-08,3.6268397e-05,0.00012183296,9.835196e-06
/kaggle/input/vehicle-damage-identification/test/dent/1837.jpg,8.677982e-12,0.9999999,5.2085374e-11,4.3326705e-12,1.4413686e-07,1.0290906e-14
/kaggle/input/vehicle-damage-identification/test/dent/6939.jpg,1.9483116e-07,0.995529,8.520078e-10,5.865245e-11,0.0044707363,1.5198511e-12
/kaggle/input/vehicle-damage-identification/test/dent/332.jpg,1.6565072e-07,0.9999999,4.2425286e-12,2.6972338e-09,3.5492917e-08,3.5591753e-12
/kaggle/input/vehicle-damage-identification/test/dent/5290.jpg,1.7157133e-11,0.9999213,3.1489609e-09,1.2611277e-06,7.732815e-05,3.881082e-09
/kaggle/input/vehicle-damage-identification/test/dent/5889.jpg,3.04757e-07,0.9995621,1.308236e-05,5.1398798e-05,0.00016659945,0.00020650422
/kaggle/input/vehicle-damage-identification/test/dent/3544.jpg,1.6314468e-08,0.9999999,2.7774774e-08,1.3371681e-11,8.195349e-08,2.9283034e-14
/kaggle/input/vehicle-damage-identification/test/dent/2722.jpg,3.7927597e-07,0.9999962,3.6154055e-11,2.559588e-07,3.0954054e-06,9.879767e-08
/kaggle/input/vehicle-damage-identification/test/dent/4976.jpg,1.633886e-08,0.7310119,1.6990665e-08,0.26897287,1.52758e-05,1.1503846e-09
/kaggle/input/vehicle-damage-identification/test/dent/1627.jpg,2.702078e-06,0.9999913,4.448518e-09,1.2541341e-07,5.8335445e-06,1.8014125e-10
/kaggle/input/vehicle-damage-identification/test/dent/4872.jpg,5.2218733e-05,0.9302545,3.2917247e-10,0.025483722,0.044207703,1.7741952e-06
/kaggle/input/vehicle-damage-identification/test/dent/5987.jpg,2.864609e-07,0.99999964,1.5190547e-08,4.550554e-11,8.11216e-08,3.8850818e-13
/kaggle/input/vehicle-damage-identification/test/dent/4214.jpg,6.0805396e-06,0.99433494,0.00036468662,0.00096555793,0.0043287585,1.486026e-08
/kaggle/input/vehicle-damage-identification/test/dent/2854.jpg,5.037504e-05,0.20517714,1.4317617e-05,0.44745228,0.34730583,3.6989813e-09
/kaggle/input/vehicle-damage-identification/test/dent/7068.jpg,6.5006986e-07,0.9924567,2.0688743e-05,5.0487834e-06,0.005000855,0.0025160592
/kaggle/input/vehicle-damage-identification/test/dent/6577.jpg,2.3984425e-05,0.823629,5.376882e-05,0.08798244,0.08813372,0.00017707697
/kaggle/input/vehicle-damage-identification/test/dent/1056.jpg,0.571369,0.23389912,3.483525e-06,0.00418765,0.1905354,5.3144067e-06
/kaggle/input/vehicle-damage-identification/test/dent/6081.jpg,5.6760248e-12,0.9999863,1.3245358e-05,8.5807604e-11,4.8426455e-07,1.7105663e-12
/kaggle/input/vehicle-damage-identification/test/dent/532.jpg,0.0058136405,0.9941415,8.8966665e-09,1.0235997e-08,4.484948e-05,3.6905083e-11
/kaggle/input/vehicle-damage-identification/test/dent/5637.jpg,0.00010076999,0.9941759,0.0015363501,0.0014189816,0.0027680134,3.3922878e-09
/kaggle/input/vehicle-damage-identification/test/dent/194.jpg,6.2210404e-07,0.9320231,2.0216801e-07,0.00024492716,0.067731105,3.7488928e-09
/kaggle/input/vehicle-damage-identification/test/dent/4711.jpg,0.0004999793,0.9878753,1.8328734e-08,0.00028408034,0.01133174,8.948482e-06
/kaggle/input/vehicle-damage-identification/test/dent/4237.jpg,2.6910607e-10,0.99998844,2.1407414e-11,2.845682e-08,1.1530916e-05,3.0976944e-13
/kaggle/input/vehicle-damage-identification/test/dent/5846.jpg,2.1148559e-10,0.99990726,1.7409768e-05,6.54932e-05,8.426445e-06,1.4638873e-06
/kaggle/input/vehicle-damage-identification/test/dent/7018.jpg,4.818135e-10,0.9999356,3.885519e-11,3.2191091e-10,6.4353044e-05,1.2054816e-14
/kaggle/input/vehicle-damage-identification/test/dent/4960.jpg,2.0236583e-11,0.9998344,2.1130497e-09,1.1515283e-07,1.6754989e-09,0.00016542782
/kaggle/input/vehicle-damage-identification/test/dent/2059.jpg,2.002854e-05,0.7863996,7.642702e-09,1.01194e-05,0.21357025,5.736201e-11
/kaggle/input/vehicle-damage-identification/test/dent/4544.jpg,0.00075546047,0.996995,1.8085275e-10,0.00017007915,0.0020795127,1.4661682e-08
/kaggle/input/vehicle-damage-identification/test/dent/6718.jpg,0.0015618397,0.95068544,3.9809325e-09,6.379322e-06,0.047745284,1.1497392e-06
/kaggle/input/vehicle-damage-identification/test/dent/2933.jpg,2.1485855e-10,0.99996793,7.711978e-11,3.7296197e-06,2.831416e-05,2.7556694e-12
/kaggle/input/vehicle-damage-identification/test/dent/761.jpg,3.85534e-06,0.99996734,3.596851e-13,4.2566786e-09,2.8790651e-05,3.9804775e-13
/kaggle/input/vehicle-damage-identification/test/dent/6901.jpg,4.055727e-11,0.056484967,6.5024732e-09,4.96652e-10,1.4212686e-07,0.9435149
/kaggle/input/vehicle-damage-identification/test/dent/5753.jpg,1.2525264e-07,0.9999999,6.219204e-12,8.0311766e-13,1.4849337e-08,1.1566134e-15
/kaggle/input/vehicle-damage-identification/test/dent/4102.jpg,9.34095e-10,0.9999541,7.8380635e-12,4.593526e-05,2.4206673e-10,3.951633e-10
/kaggle/input/vehicle-damage-identification/test/dent/5507.jpg,5.846071e-12,0.99999833,3.1956557e-07,1.0512914e-06,1.5219037e-08,1.9955932e-07
/kaggle/input/vehicle-damage-identification/test/dent/138.jpg,6.793274e-09,0.9933296,1.529374e-07,5.8144635e-13,0.0066690072,1.3147823e-06
/kaggle/input/vehicle-damage-identification/test/dent/6009.jpg,1.6691645e-07,0.850017,2.1989865e-06,0.14997225,8.325532e-06,1.2840477e-10
/kaggle/input/vehicle-damage-identification/test/dent/3136.jpg,0.0005916795,0.9864119,3.905555e-08,8.296425e-06,0.012987933,7.708841e-08
/kaggle/input/vehicle-damage-identification/test/dent/4726.jpg,3.18336e-09,1.0,3.4757894e-10,2.2228445e-12,5.7423758e-08,3.1313966e-12
/kaggle/input/vehicle-damage-identification/test/dent/1855.jpg,4.9337267e-14,1.0,1.4097843e-16,9.342516e-18,1.0115589e-17,1.9529216e-23
/kaggle/input/vehicle-damage-identification/test/dent/6184.jpg,6.3356697e-07,0.8690405,9.0357884e-07,8.954491e-05,0.13086846,3.123428e-08
/kaggle/input/vehicle-damage-identification/test/dent/6313.jpg,0.0034058439,0.9962048,5.056983e-08,8.2786705e-08,0.00038932587,5.2620797e-09
/kaggle/input/vehicle-damage-identification/test/dent/3432.jpg,7.1262974e-07,0.99855787,1.6355657e-06,2.0903897e-05,0.0014187807,1.3081851e-12
/kaggle/input/vehicle-damage-identification/test/dent/3049.jpg,1.4851226e-08,0.9974068,3.1109194e-06,2.5577722e-06,7.5235193e-06,0.002579979
/kaggle/input/vehicle-damage-identification/test/dent/2060.jpg,3.5696338e-10,0.9999919,5.331221e-10,3.4275848e-13,8.15615e-06,7.826968e-14
/kaggle/input/vehicle-damage-identification/test/dent/3999.jpg,3.4393557e-10,0.9999987,3.1719976e-09,5.332457e-10,1.1918628e-06,8.546513e-08
/kaggle/input/vehicle-damage-identification/test/dent/363.jpg,6.7965483e-10,1.0,3.1551126e-09,3.877917e-09,8.850454e-09,6.791504e-11
/kaggle/input/vehicle-damage-identification/test/dent/3292.jpg,1.116493e-11,0.99999917,8.7553735e-07,7.862735e-12,2.0999201e-10,5.2147064e-11
/kaggle/input/vehicle-damage-identification/test/dent/3702.jpg,5.8704524e-07,0.9999405,2.9451966e-14,5.83096e-05,6.410723e-07,5.9358655e-08
/kaggle/input/vehicle-damage-identification/test/dent/1384.jpg,0.009775123,0.017631091,1.1181523e-09,1.909687e-06,0.9725919,1.5448929e-12
/kaggle/input/vehicle-damage-identification/test/dent/5110.jpg,6.183807e-09,0.9998275,2.4935374e-09,4.13599e-07,0.00017208052,2.9225054e-13
/kaggle/input/vehicle-damage-identification/test/dent/3101.jpg,5.1928914e-06,0.9998871,2.3289895e-10,1.6699942e-05,9.089578e-05,1.1848894e-10
/kaggle/input/vehicle-damage-identification/test/dent/4187.jpg,0.056393206,0.54223675,1.1521395e-08,5.5199744e-06,0.40133464,2.9945382e-05
/kaggle/input/vehicle-damage-identification/test/dent/2659.jpg,5.949427e-05,0.99993885,4.1153365e-11,1.7088843e-06,8.062115e-10,6.598502e-11
/kaggle/input/vehicle-damage-identification/test/dent/5306.jpg,6.8360664e-11,0.99999976,1.7651976e-17,6.7910767e-18,2.3412258e-07,6.6496914e-20
/kaggle/input/vehicle-damage-identification/test/dent/6375.jpg,1.3699201e-09,0.9852315,1.3353717e-08,9.2303304e-11,0.014759838,8.696324e-06
/kaggle/input/vehicle-damage-identification/test/dent/2680.jpg,5.2158963e-08,0.5296942,3.2745077e-11,6.834711e-07,0.470305,6.0331064e-13
/kaggle/input/vehicle-damage-identification/test/dent/3632.jpg,3.782402e-08,0.99812776,1.8941105e-07,1.7601683e-06,0.0018701977,6.3122445e-09
/kaggle/input/vehicle-damage-identification/test/dent/2741.jpg,2.1849386e-10,0.9996829,1.2510192e-11,5.2927385e-07,0.00031666976,3.5532421e-10
/kaggle/input/vehicle-damage-identification/test/dent/4973.jpg,5.2110725e-08,0.9994342,6.279585e-07,3.1866725e-09,0.000540723,2.4540863e-05
/kaggle/input/vehicle-damage-identification/test/dent/3763.jpg,3.1148977e-09,0.9998617,1.9691754e-08,9.232102e-13,0.00013827848,1.15009176e-08
/kaggle/input/vehicle-damage-identification/test/dent/3696.jpg,4.9843595e-07,0.9940076,0.0057035913,0.00027016833,1.2616583e-06,1.6847076e-05
/kaggle/input/vehicle-damage-identification/test/dent/6977.jpg,9.708903e-09,0.99630606,0.00032806137,0.0033620982,3.7840957e-06,5.1512596e-12
/kaggle/input/vehicle-damage-identification/test/dent/6736.jpg,3.1832863e-09,0.9984503,2.1867153e-10,0.00042269562,0.00010550765,0.0010215504
/kaggle/input/vehicle-damage-identification/test/dent/2934.jpg,1.0069405e-08,0.99692696,5.1621276e-07,2.754647e-11,0.0030726213,2.2208917e-09
/kaggle/input/vehicle-damage-identification/test/dent/5695.jpg,3.9516363e-16,1.0,2.8174818e-10,2.1141486e-10,1.1023967e-11,6.6497995e-11
/kaggle/input/vehicle-damage-identification/test/dent/2305.jpg,1.5901567e-05,0.99996793,8.228464e-08,9.786773e-06,6.2790004e-06,4.9035487e-10
/kaggle/input/vehicle-damage-identification/test/dent/5624.jpg,1.8810606e-10,0.99986374,1.8675402e-10,6.595768e-07,0.0001355446,9.273644e-10
/kaggle/input/vehicle-damage-identification/test/dent/3328.jpg,2.8069726e-05,0.7491596,2.0502542e-08,3.525155e-10,1.272064e-05,0.2507997
/kaggle/input/vehicle-damage-identification/test/dent/3688.jpg,0.00012720768,0.383466,6.808029e-12,2.3116363e-05,0.6162906,9.302782e-05
/kaggle/input/vehicle-damage-identification/test/dent/3753.jpg,2.7034884e-14,0.99998033,2.294104e-12,4.58324e-09,1.9712328e-05,4.1981352e-11
/kaggle/input/vehicle-damage-identification/test/dent/5596.jpg,2.0751504e-06,0.9949877,6.293682e-13,3.969829e-06,0.0050064055,3.1088837e-10
/kaggle/input/vehicle-damage-identification/test/dent/7164.jpg,3.0498148e-07,0.9995622,1.4444879e-11,9.398313e-05,0.0003434262,3.667069e-09
/kaggle/input/vehicle-damage-identification/test/dent/1121.jpg,2.3763609e-09,0.999938,8.32771e-10,1.7011535e-05,4.4964345e-05,4.0915675e-09
/kaggle/input/vehicle-damage-identification/test/dent/7074.jpg,0.00087933213,0.001476836,7.3613744e-05,0.96955955,0.028010743,2.87969e-08
/kaggle/input/vehicle-damage-identification/test/dent/3771.jpg,1.4796092e-08,0.9930484,2.4202135e-10,0.006889218,6.2223786e-05,1.0113665e-11
/kaggle/input/vehicle-damage-identification/test/dent/3921.jpg,7.4358333e-09,0.996567,1.2584702e-07,0.003355377,7.38372e-05,3.5404723e-06
/kaggle/input/vehicle-damage-identification/test/dent/858.jpg,4.4109202e-11,1.0,2.0105261e-08,5.7034016e-10,1.5473409e-09,2.9814408e-16
/kaggle/input/vehicle-damage-identification/test/dent/1520.jpg,6.4649036e-08,0.9577916,6.670457e-05,1.6355425e-10,0.042141605,5.3121234e-13
/kaggle/input/vehicle-damage-identification/test/dent/6226.jpg,0.016568523,0.98157585,4.7209364e-06,3.0493577e-09,0.0018508722,4.4071285e-08
/kaggle/input/vehicle-damage-identification/test/dent/1896.jpg,8.158424e-14,1.0,1.5351872e-14,2.2762917e-08,1.8356693e-10,5.5132504e-13
/kaggle/input/vehicle-damage-identification/test/dent/4249.jpg,2.2156096e-06,0.9898196,7.157896e-06,0.0003408196,1.810099e-05,0.00981218
/kaggle/input/vehicle-damage-identification/test/dent/3385.jpg,3.3706635e-07,0.82617164,2.4058673e-07,2.8350965e-05,0.17379954,8.8627985e-09
/kaggle/input/vehicle-damage-identification/test/dent/7193.jpg,1.376078e-07,0.977746,6.158244e-05,0.021828027,0.00036436666,4.2097276e-12
/kaggle/input/vehicle-damage-identification/test/dent/7027.jpg,1.08671065e-10,0.9999467,1.9774453e-13,1.8502734e-08,5.3327534e-05,9.946065e-14
/kaggle/input/vehicle-damage-identification/test/dent/2086.jpg,1.741769e-07,0.81339204,0.00046212718,2.354493e-05,0.0034042336,0.18271792
/kaggle/input/vehicle-damage-identification/test/dent/6075.jpg,7.609057e-08,0.999585,2.0812016e-07,1.9604237e-05,0.00039487155,9.2302045e-08
/kaggle/input/vehicle-damage-identification/test/dent/4141.jpg,1.4341376e-07,0.99925655,4.0613518e-08,2.6573636e-05,0.0007149251,1.738652e-06
/kaggle/input/vehicle-damage-identification/test/dent/2353.jpg,1.0318948e-06,0.9235295,3.782429e-09,1.45025e-07,0.076469004,3.7760248e-07
/kaggle/input/vehicle-damage-identification/test/dent/3127.jpg,1.4658134e-06,0.99992704,8.678311e-08,6.2147087e-06,6.482308e-05,3.8316583e-07
/kaggle/input/vehicle-damage-identification/test/dent/2280.jpg,2.3467586e-10,0.39358416,5.28672e-09,1.1180249e-12,0.6064158,2.8163585e-13
/kaggle/input/vehicle-damage-identification/test/dent/1909.jpg,5.1385894e-07,0.9992902,5.651087e-10,3.2581709e-06,0.0007060466,2.1618458e-09
/kaggle/input/vehicle-damage-identification/test/dent/1505.jpg,0.009065873,0.98938215,0.00024720628,2.2564866e-08,0.001304829,2.3445784e-10
/kaggle/input/vehicle-damage-identification/test/dent/3345.jpg,1.5387709e-06,0.9997832,1.996534e-11,2.985723e-08,0.00021525775,5.808115e-13
/kaggle/input/vehicle-damage-identification/test/dent/2508.jpg,6.8700494e-08,0.9999999,1.0642042e-11,1.587881e-11,5.3636626e-08,1.3102255e-14
/kaggle/input/vehicle-damage-identification/test/dent/4064.jpg,2.350255e-08,0.99785596,1.7620542e-07,5.9245253e-06,0.002138005,1.7603585e-10
/kaggle/input/vehicle-damage-identification/test/dent/6659.jpg,2.0487613e-07,0.99368143,1.070594e-08,0.0063182353,1.72535e-07,4.0077633e-10
/kaggle/input/vehicle-damage-identification/test/dent/4785.jpg,2.0284646e-07,0.999199,2.9536723e-08,0.00078927324,1.1537306e-05,1.7988654e-11
/kaggle/input/vehicle-damage-identification/test/dent/3273.jpg,2.800527e-06,0.9998338,4.0912447e-08,5.510506e-05,0.000108344255,2.2317856e-09
/kaggle/input/vehicle-damage-identification/test/dent/2465.jpg,1.7271786e-08,0.99999964,7.347946e-11,2.1930148e-07,9.376998e-08,2.2749419e-11
/kaggle/input/vehicle-damage-identification/test/dent/4549.jpg,1.3737678e-06,0.981141,4.5093773e-07,0.016906733,0.0019412026,9.273221e-06
/kaggle/input/vehicle-damage-identification/test/dent/4261.jpg,2.9203348e-11,0.99999905,1.5987e-09,7.07466e-07,2.063203e-07,1.2223658e-10
/kaggle/input/vehicle-damage-identification/test/dent/5631.jpg,3.1933304e-08,0.99999857,8.046054e-13,7.603416e-07,7.621929e-07,1.3904351e-12
/kaggle/input/vehicle-damage-identification/test/dent/746.jpg,1.8623765e-06,0.99939907,1.1161388e-06,0.0005910405,4.298375e-06,2.6137086e-06
/kaggle/input/vehicle-damage-identification/test/dent/3075.jpg,3.3969668e-06,0.7527648,0.1295515,0.034670763,0.00011244811,0.082897045
/kaggle/input/vehicle-damage-identification/test/dent/5814.jpg,4.003403e-08,0.9902507,7.7949274e-08,0.009680701,6.849309e-05,5.374249e-11
/kaggle/input/vehicle-damage-identification/test/dent/4700.jpg,1.4171366e-12,0.9972669,8.002715e-11,2.1703096e-08,0.0027331861,4.3698427e-09
/kaggle/input/vehicle-damage-identification/test/dent/4487.jpg,5.1580687e-06,0.66585046,2.1002406e-05,0.0008074478,0.32887673,0.0044391192
/kaggle/input/vehicle-damage-identification/test/dent/2857.jpg,0.00022550981,0.9997743,2.9139289e-09,8.83995e-10,2.2485641e-07,7.683303e-13
/kaggle/input/vehicle-damage-identification/test/dent/2208.jpg,2.95245e-09,0.99998116,4.929499e-07,1.8245584e-05,1.1246847e-07,6.166778e-14
/kaggle/input/vehicle-damage-identification/test/dent/5672.jpg,7.776884e-06,0.9999522,3.3019165e-05,1.3490592e-12,7.0308697e-06,2.498438e-09
/kaggle/input/vehicle-damage-identification/test/dent/3504.jpg,2.619053e-08,0.968903,0.021511756,1.4477599e-06,0.009563358,2.0418334e-05
/kaggle/input/vehicle-damage-identification/test/dent/976.jpg,5.7086085e-12,0.9999846,5.8455427e-09,9.464551e-10,1.5386091e-05,2.8432332e-13
/kaggle/input/vehicle-damage-identification/test/dent/1233.jpg,9.035547e-07,0.9773867,3.1329026e-08,5.010197e-07,0.022611944,1.2137201e-10
/kaggle/input/vehicle-damage-identification/test/dent/6968.jpg,1.6589535e-08,0.12538669,0.0063812025,0.8681622,6.9808164e-05,7.496753e-13
/kaggle/input/vehicle-damage-identification/test/dent/2728.jpg,2.2129539e-08,0.027109643,0.9592722,1.6827185e-07,0.009567912,0.0040500374
/kaggle/input/vehicle-damage-identification/test/dent/5161.jpg,3.6876917e-09,0.15015958,0.021729304,7.096599e-06,0.82810396,3.5324927e-08
/kaggle/input/vehicle-damage-identification/test/dent/7126.jpg,8.825142e-08,0.9999926,3.9714157e-10,2.1352747e-14,7.320641e-06,9.615675e-13
/kaggle/input/vehicle-damage-identification/test/dent/1432.jpg,8.992682e-08,0.99946064,8.280008e-08,0.00044605893,9.309788e-05,1.3447373e-14
/kaggle/input/vehicle-damage-identification/test/dent/7109.jpg,1.5000997e-11,0.9989292,1.6104976e-09,2.171735e-08,0.0009601208,0.00011060206
/kaggle/input/vehicle-damage-identification/test/dent/7185.jpg,4.40962e-07,0.9975299,0.00020080214,0.002064607,0.00020421382,1.310929e-10
/kaggle/input/vehicle-damage-identification/test/dent/5944.jpg,5.212917e-07,0.9999839,1.4354039e-10,1.352362e-05,2.069475e-06,6.0567025e-08
/kaggle/input/vehicle-damage-identification/test/dent/3956.jpg,0.0039599286,0.9478847,1.504964e-08,2.505425e-06,0.04815268,1.0635487e-07
/kaggle/input/vehicle-damage-identification/test/dent/52.jpg,0.00045302717,0.99004465,0.0016691005,1.1684202e-06,0.007825704,6.405581e-06
/kaggle/input/vehicle-damage-identification/test/dent/4870.jpg,1.5491686e-06,0.99999833,2.7362892e-09,8.599654e-08,5.812095e-08,1.11491626e-13
/kaggle/input/vehicle-damage-identification/test/dent/4018.jpg,4.0938215e-08,0.9999981,6.526792e-11,1.3166555e-06,4.3005107e-07,1.2816743e-07
/kaggle/input/vehicle-damage-identification/test/dent/7192.jpg,1.2363374e-08,0.999778,0.00022114634,8.511124e-07,1.9345814e-10,1.3702061e-12
/kaggle/input/vehicle-damage-identification/test/dent/804.jpg,1.4518957e-05,0.99885654,1.242113e-12,4.9575566e-10,0.0011289602,3.5035879e-09
/kaggle/input/vehicle-damage-identification/test/dent/4606.jpg,5.459657e-09,0.99997044,3.1445318e-06,4.3535655e-09,2.6427604e-05,2.456007e-09
/kaggle/input/vehicle-damage-identification/test/dent/1341.jpg,2.5679476e-05,0.9999695,2.3528687e-10,2.9768006e-07,4.6457258e-06,5.292824e-10
/kaggle/input/vehicle-damage-identification/test/dent/3482.jpg,1.1839202e-10,0.99995565,1.4702465e-09,1.4065697e-07,4.422633e-05,8.8306905e-12
/kaggle/input/vehicle-damage-identification/test/dent/2523.jpg,5.2504436e-13,0.9999958,9.4011236e-11,4.619051e-11,2.2764864e-06,1.8708515e-06
/kaggle/input/vehicle-damage-identification/test/dent/688.jpg,8.8206185e-11,0.9989556,7.6471736e-08,0.0010442445,1.950829e-09,1.7533907e-13
/kaggle/input/vehicle-damage-identification/test/dent/4230.jpg,2.6305945e-12,0.9999709,2.3608974e-13,7.796834e-12,2.9141162e-05,4.472863e-16
/kaggle/input/vehicle-damage-identification/test/dent/2708.jpg,2.630404e-06,0.9999411,4.474335e-08,4.3702647e-05,1.2551408e-05,6.112926e-12
/kaggle/input/vehicle-damage-identification/test/dent/5046.jpg,1.6176908e-10,0.99995816,4.147797e-05,3.1300584e-07,3.2149434e-09,4.0338804e-13
/kaggle/input/vehicle-damage-identification/test/dent/3112.jpg,9.921692e-13,0.99997425,9.577756e-13,1.9719434e-10,2.5700178e-05,8.9016733e-13
