Filename,crack,dent,glass shatter,lamp broken,scratch,tire flat
/kaggle/input/vehicle-damage-identification/test/dent/117.jpg,4.632256e-06,0.999987,1.0305506e-10,4.0199247e-06,4.344536e-06,3.581358e-11
/kaggle/input/vehicle-damage-identification/test/dent/4049.jpg,3.2273158e-05,0.99768376,5.3144644e-10,0.00228063,3.3692959e-06,1.0387625e-13
/kaggle/input/vehicle-damage-identification/test/dent/2459.jpg,2.8237667e-07,0.99194056,1.0461446e-11,0.0003795801,0.007679661,2.6615599e-09
/kaggle/input/vehicle-damage-identification/test/dent/3890.jpg,4.2911478e-07,0.058518562,3.896631e-12,0.9414683,1.2672252e-05,3.06371e-11
/kaggle/input/vehicle-damage-identification/test/dent/3963.jpg,1.6196561e-11,0.99999976,2.1112826e-14,1.6635519e-07,6.1851935e-08,9.723174e-13
/kaggle/input/vehicle-damage-identification/test/dent/4231.jpg,1.0381039e-09,0.99995923,1.1562999e-05,5.716699e-07,2.8635159e-05,3.2209385e-12
/kaggle/input/vehicle-damage-identification/test/dent/1164.jpg,1.5648325e-09,0.9999989,5.1148078e-08,2.6030098e-10,1.0202239e-06,4.6233778e-10
/kaggle/input/vehicle-damage-identification/test/dent/4388.jpg,0.0004948048,0.0040854835,4.810571e-09,1.5455744e-06,0.9954182,1.3692773e-13
/kaggle/input/vehicle-damage-identification/test/dent/4248.jpg,1.4794283e-06,0.37120718,2.1767389e-10,7.5098106e-10,0.6287913,3.9978783e-08
/kaggle/input/vehicle-damage-identification/test/dent/6934.jpg,3.0426946e-07,0.99999225,6.2007834e-09,4.5185784e-06,2.8704444e-06,5.764891e-13
/kaggle/input/vehicle-damage-identification/test/dent/5992.jpg,4.8767408e-05,0.99987924,2.4145103e-10,5.5980775e-07,7.1424e-05,3.511469e-11
/kaggle/input/vehicle-damage-identification/test/dent/560.jpg,3.96765e-06,0.99997556,1.0532037e-07,3.1189726e-10,2.0391572e-05,3.9056523e-12
/kaggle/input/vehicle-damage-identification/test/dent/6868.jpg,5.0113507e-11,0.9895979,7.428324e-11,9.916643e-10,0.010402004,7.0391503e-16
/kaggle/input/vehicle-damage-identification/test/dent/1502.jpg,5.9691065e-09,0.99999595,1.3986004e-11,6.931302e-07,7.323374e-08,3.1893808e-06
/kaggle/input/vehicle-damage-identification/test/dent/4776.jpg,5.9095157e-08,0.99971634,6.385698e-09,0.000283678,2.5765492e-09,2.8124091e-14
/kaggle/input/vehicle-damage-identification/test/dent/1839.jpg,3.021101e-11,0.99965465,1.7551625e-10,9.257591e-09,0.0003453472,1.6935465e-11
/kaggle/input/vehicle-damage-identification/test/dent/3872.jpg,7.3940356e-08,0.9998518,7.767386e-10,6.002718e-07,0.00014747398,1.37053285e-11
/kaggle/input/vehicle-damage-identification/test/dent/5176.jpg,1.8027189e-05,0.9990262,7.134979e-09,1.3914325e-08,0.0009559006,9.4869265e-11
/kaggle/input/vehicle-damage-identification/test/dent/3252.jpg,7.64936e-07,0.99999,2.6840077e-09,3.6956806e-11,9.2656755e-06,9.471266e-10
/kaggle/input/vehicle-damage-identification/test/dent/314.jpg,9.985009e-09,0.9990784,7.67494e-09,0.0008927165,2.8779627e-05,5.0142317e-09
/kaggle/input/vehicle-damage-identification/test/dent/2142.jpg,7.2371023e-07,0.9999306,1.03717825e-08,9.795856e-10,6.870384e-05,3.1309958e-11
/kaggle/input/vehicle-damage-identification/test/dent/6948.jpg,3.8839542e-05,0.9999542,1.0199558e-09,1.6085405e-06,5.3508447e-06,7.797098e-10
/kaggle/input/vehicle-damage-identification/test/dent/4271.jpg,1.7208065e-07,0.9944199,0.0005181006,0.004507215,0.0005507172,3.880004e-06
/kaggle/input/vehicle-damage-identification/test/dent/6621.jpg,3.655228e-08,0.99997413,1.4764736e-12,1.7563441e-05,8.288459e-06,6.297834e-10
/kaggle/input/vehicle-damage-identification/test/dent/6461.jpg,0.00069352536,0.99907047,8.620584e-11,0.00023488265,1.1326899e-06,2.4082264e-10
/kaggle/input/vehicle-damage-identification/test/dent/4624.jpg,3.0775243e-07,0.99988437,1.3229894e-09,1.9256333e-06,8.3709465e-06,0.000105028084
/kaggle/input/vehicle-damage-identification/test/dent/2129.jpg,1.6865516e-06,0.9999869,3.013799e-07,1.0327835e-05,3.828432e-07,3.3321112e-07
/kaggle/input/vehicle-damage-identification/test/dent/5850.jpg,4.2510808e-07,0.9993611,2.5175409e-11,0.00046452114,9.37692e-06,0.0001645314
/kaggle/input/vehicle-damage-identification/test/dent/4924.jpg,2.4302362e-06,0.9994448,2.946399e-14,1.5431551e-13,0.00011505238,0.00043777333
/kaggle/input/vehicle-damage-identification/test/dent/2259.jpg,9.865924e-11,0.999252,1.4350175e-11,1.4951808e-05,0.0007329458,5.44027e-10
/kaggle/input/vehicle-damage-identification/test/dent/5636.jpg,7.247939e-10,0.99999976,1.30549755e-11,1.9836628e-09,2.0667788e-07,6.7044397e-09
/kaggle/input/vehicle-damage-identification/test/dent/2497.jpg,3.9927667e-10,0.9998116,0.00018566499,2.7662443e-06,1.5603888e-08,2.5029463e-13
/kaggle/input/vehicle-damage-identification/test/dent/1928.jpg,1.6448354e-05,0.9984042,7.964895e-08,8.696686e-08,0.0015791873,4.2105386e-12
/kaggle/input/vehicle-damage-identification/test/dent/3520.jpg,4.4943252e-05,0.99882764,2.821612e-10,1.7901049e-06,0.0011256653,6.3283254e-11
/kaggle/input/vehicle-damage-identification/test/dent/929.jpg,1.526586e-08,0.9999994,8.521841e-12,1.5711126e-14,6.249557e-07,5.1666803e-15
/kaggle/input/vehicle-damage-identification/test/dent/3840.jpg,1.8524302e-06,0.99991286,3.4422354e-07,7.686304e-05,7.973364e-06,7.5280643e-10
/kaggle/input/vehicle-damage-identification/test/dent/4730.jpg,2.8298967e-08,0.9996922,3.234739e-06,0.00030456556,2.8942829e-08,5.451871e-14
/kaggle/input/vehicle-damage-identification/test/dent/2243.jpg,3.81959e-08,0.99985325,2.8695268e-07,0.00014648153,2.0914652e-09,1.1862891e-11
/kaggle/input/vehicle-damage-identification/test/dent/4134.jpg,3.24155e-08,0.999954,5.0052094e-11,7.685535e-09,4.5907138e-05,6.198433e-08
/kaggle/input/vehicle-damage-identification/test/dent/3742.jpg,1.3341091e-07,0.9999591,3.7768007e-08,1.8866783e-12,4.0804312e-05,3.406625e-12
/kaggle/input/vehicle-damage-identification/test/dent/6408.jpg,5.9100635e-06,0.9999529,9.769024e-13,3.160786e-05,9.540538e-06,1.759225e-11
/kaggle/input/vehicle-damage-identification/test/dent/4900.jpg,5.646417e-05,0.8990036,1.0539296e-09,1.5846124e-05,0.011217287,0.08970678
/kaggle/input/vehicle-damage-identification/test/dent/3194.jpg,5.114216e-07,0.9992193,0.0007358508,2.9958026e-05,5.0092726e-06,9.292608e-06
/kaggle/input/vehicle-damage-identification/test/dent/5892.jpg,1.2529533e-09,0.9998229,9.484642e-08,0.00017000682,7.067726e-06,1.5450396e-11
/kaggle/input/vehicle-damage-identification/test/dent/23.jpg,4.1175003e-08,2.2494913e-05,2.6477887e-13,5.2832325e-09,0.9999728,4.6160326e-06
/kaggle/input/vehicle-damage-identification/test/dent/4511.jpg,4.5794757e-10,0.99999845,5.987062e-11,1.4691454e-06,9.0284336e-11,6.879468e-08
/kaggle/input/vehicle-damage-identification/test/dent/3362.jpg,2.6085164e-07,0.990164,0.0074995537,0.0023336513,2.501358e-06,6.54285e-12
/kaggle/input/vehicle-damage-identification/test/dent/4458.jpg,9.396301e-09,0.9991387,1.6579802e-08,9.001066e-10,0.0008612148,1.4925549e-13
/kaggle/input/vehicle-damage-identification/test/dent/7128.jpg,4.3535718e-05,0.99995553,5.291983e-10,2.531342e-09,1.0022553e-06,2.292329e-11
/kaggle/input/vehicle-damage-identification/test/dent/4858.jpg,0.000575941,0.9929603,2.6251656e-10,1.272387e-07,0.006463611,1.2425312e-10
/kaggle/input/vehicle-damage-identification/test/dent/1541.jpg,8.352933e-09,0.9995171,1.0956506e-11,5.1802776e-06,0.00047778877,1.9850487e-08
/kaggle/input/vehicle-damage-identification/test/dent/6515.jpg,4.0416333e-14,1.0,1.881631e-08,6.05435e-12,8.3920726e-10,5.642416e-15
/kaggle/input/vehicle-damage-identification/test/dent/6841.jpg,5.949053e-09,3.958495e-06,1.8816318e-13,5.066634e-10,0.9999896,6.469851e-06
/kaggle/input/vehicle-damage-identification/test/dent/1730.jpg,0.000169865,0.3924543,0.00011204896,1.7572285e-06,0.6072606,1.4189083e-06
/kaggle/input/vehicle-damage-identification/test/dent/1754.jpg,1.5394224e-09,0.99998486,3.6648393e-11,3.1362222e-11,1.3557957e-05,1.5752685e-06
/kaggle/input/vehicle-damage-identification/test/dent/4198.jpg,2.4653257e-09,1.0,1.36374705e-11,2.612509e-09,6.819744e-09,1.9923817e-08
/kaggle/input/vehicle-damage-identification/test/dent/173.jpg,1.9774845e-05,0.99990714,9.9379456e-08,7.264953e-05,3.0864769e-07,1.7005e-08
/kaggle/input/vehicle-damage-identification/test/dent/5630.jpg,2.9594285e-06,0.76786673,0.00022270062,0.23185854,4.909882e-05,1.4409558e-12
/kaggle/input/vehicle-damage-identification/test/dent/5755.jpg,2.578046e-07,0.99982125,5.9311117e-10,0.00017721078,1.2471475e-06,1.6510985e-07
/kaggle/input/vehicle-damage-identification/test/dent/677.jpg,2.9372737e-12,0.00020962147,3.319472e-16,1.4303127e-11,0.99979025,1.6605472e-07
/kaggle/input/vehicle-damage-identification/test/dent/7082.jpg,0.00024297337,0.99969363,6.326635e-05,1.9598524e-08,1.7614549e-07,1.6130886e-10
/kaggle/input/vehicle-damage-identification/test/dent/967.jpg,3.8295533e-10,0.9998845,9.5710086e-11,4.005826e-05,7.543515e-05,2.7603814e-14
/kaggle/input/vehicle-damage-identification/test/dent/5074.jpg,5.0498222e-08,0.9990268,1.2073797e-08,0.000116269934,0.0008570281,9.745991e-12
/kaggle/input/vehicle-damage-identification/test/dent/5757.jpg,2.7598087e-06,0.95525837,5.9467162e-05,4.6019544e-05,0.04463325,1.811017e-07
/kaggle/input/vehicle-damage-identification/test/dent/2970.jpg,1.4605108e-09,0.9990363,5.887562e-14,2.9598313e-10,1.0549043e-05,0.00095317204
/kaggle/input/vehicle-damage-identification/test/dent/6270.jpg,2.8268624e-07,0.748202,1.6209844e-06,0.2517952,9.346229e-07,1.9224201e-10
/kaggle/input/vehicle-damage-identification/test/dent/392.jpg,9.6617036e-08,0.9997663,9.78665e-13,3.2375339e-10,0.00016268452,7.095687e-05
/kaggle/input/vehicle-damage-identification/test/dent/1300.jpg,1.0351137e-06,0.9999598,6.1842123e-09,5.0736494e-06,2.9913284e-05,4.0537084e-06
/kaggle/input/vehicle-damage-identification/test/dent/4565.jpg,3.484359e-08,0.99707556,0.00013245585,1.0170314e-05,0.00013637038,0.0026454828
/kaggle/input/vehicle-damage-identification/test/dent/1837.jpg,2.0300188e-13,1.0,1.5812405e-12,3.613549e-16,2.5057842e-08,1.3936078e-11
/kaggle/input/vehicle-damage-identification/test/dent/6939.jpg,1.2602513e-06,0.96979594,3.351048e-11,9.999731e-10,0.030202512,2.363182e-07
/kaggle/input/vehicle-damage-identification/test/dent/332.jpg,5.4983875e-06,0.9996088,6.268744e-07,1.3618402e-09,0.0003851667,1.4215942e-09
/kaggle/input/vehicle-damage-identification/test/dent/5290.jpg,1.2604883e-06,0.99900454,3.820974e-11,8.134941e-05,0.00090937666,3.4521029e-06
/kaggle/input/vehicle-damage-identification/test/dent/5889.jpg,2.695259e-06,0.99907374,0.00062716095,2.6340288e-06,0.0002936844,5.908948e-09
/kaggle/input/vehicle-damage-identification/test/dent/3544.jpg,8.595002e-08,0.99992263,7.586275e-05,1.3991057e-06,2.5953977e-08,1.77941e-14
/kaggle/input/vehicle-damage-identification/test/dent/2722.jpg,3.084469e-06,0.9985493,2.617999e-10,2.4612255e-11,0.0014476269,1.1766636e-08
/kaggle/input/vehicle-damage-identification/test/dent/4976.jpg,4.834236e-05,0.77237177,0.00021819083,0.2270766,0.00028505202,4.773881e-12
/kaggle/input/vehicle-damage-identification/test/dent/1627.jpg,8.188832e-09,0.99999833,1.6051772e-06,7.0119006e-12,7.189721e-08,4.2442605e-09
/kaggle/input/vehicle-damage-identification/test/dent/4872.jpg,1.6336159e-08,0.99950147,2.5343125e-09,0.0003213459,0.00011301601,6.40753e-05
/kaggle/input/vehicle-damage-identification/test/dent/5987.jpg,1.992435e-09,0.996064,6.4127925e-10,5.4019025e-11,0.0039360058,2.0510338e-12
/kaggle/input/vehicle-damage-identification/test/dent/4214.jpg,2.942683e-06,0.99947375,2.4152628e-06,0.00051521335,5.70584e-06,7.452566e-11
/kaggle/input/vehicle-damage-identification/test/dent/2854.jpg,2.6965998e-09,0.9999995,2.9575441e-12,5.2239574e-07,6.3525882e-09,4.0229232e-16
/kaggle/input/vehicle-damage-identification/test/dent/7068.jpg,1.38019125e-08,0.9994343,8.3554115e-09,1.2497395e-06,1.6087861e-07,0.00056441006
/kaggle/input/vehicle-damage-identification/test/dent/6577.jpg,3.4165343e-10,0.99994826,6.1877017e-06,3.234138e-05,1.3252183e-05,9.58698e-12
/kaggle/input/vehicle-damage-identification/test/dent/1056.jpg,0.0006027398,0.9990048,2.0205009e-09,0.000275681,0.000116769974,7.25816e-11
/kaggle/input/vehicle-damage-identification/test/dent/6081.jpg,2.7864601e-08,0.9855482,1.9672988e-09,6.0513183e-10,0.014451812,4.3479105e-08
/kaggle/input/vehicle-damage-identification/test/dent/532.jpg,1.4539777e-06,0.99997747,2.448249e-07,1.0329677e-09,2.0812706e-05,1.576832e-08
/kaggle/input/vehicle-damage-identification/test/dent/5637.jpg,1.4018332e-07,0.9976573,6.086606e-10,0.001969996,0.0003726439,1.2998827e-12
/kaggle/input/vehicle-damage-identification/test/dent/194.jpg,5.1816204e-07,0.9999951,1.7746974e-08,8.5151487e-07,3.5610772e-06,7.0893205e-13
/kaggle/input/vehicle-damage-identification/test/dent/4711.jpg,3.0198717e-06,0.986685,7.595877e-11,2.6098096e-10,0.013311974,6.1074936e-09
/kaggle/input/vehicle-damage-identification/test/dent/4237.jpg,8.924613e-10,0.996073,1.033707e-12,6.3768846e-07,0.0039263666,3.9384297e-13
/kaggle/input/vehicle-damage-identification/test/dent/5846.jpg,3.7183297e-06,0.99988496,7.590577e-05,3.529448e-05,8.724648e-08,5.0252076e-08
/kaggle/input/vehicle-damage-identification/test/dent/7018.jpg,1.6960643e-05,0.9959459,2.5677107e-07,3.481347e-08,0.0040369383,7.558719e-11
/kaggle/input/vehicle-damage-identification/test/dent/4960.jpg,8.7535074e-07,0.99779236,1.8445904e-08,1.3774785e-06,2.4220606e-05,0.0021811428
/kaggle/input/vehicle-damage-identification/test/dent/2059.jpg,2.5231486e-07,0.9982798,2.6584482e-10,1.1210913e-07,0.0017198808,2.972346e-09
/kaggle/input/vehicle-damage-identification/test/dent/4544.jpg,6.863285e-05,0.9984232,3.0762068e-10,0.00074011344,0.0007680294,1.4976845e-08
/kaggle/input/vehicle-damage-identification/test/dent/6718.jpg,3.8050202e-05,0.9999267,8.801034e-14,3.0407722e-05,4.943676e-06,4.670318e-10
/kaggle/input/vehicle-damage-identification/test/dent/2933.jpg,3.135828e-12,0.9999074,2.17832e-11,5.753832e-10,9.263687e-05,1.9287034e-11
/kaggle/input/vehicle-damage-identification/test/dent/761.jpg,2.1914966e-08,0.99992085,1.2554959e-11,2.3099613e-09,7.918206e-05,1.613313e-11
/kaggle/input/vehicle-damage-identification/test/dent/6901.jpg,2.0348692e-05,0.9927471,3.025547e-06,1.7168496e-06,9.824283e-05,0.007129435
/kaggle/input/vehicle-damage-identification/test/dent/5753.jpg,5.5747584e-10,1.0,7.73877e-13,9.44303e-16,1.8351416e-09,6.731894e-15
/kaggle/input/vehicle-damage-identification/test/dent/4102.jpg,7.507446e-11,0.9999975,4.066303e-15,2.456815e-06,2.3857547e-08,5.3115276e-11
/kaggle/input/vehicle-damage-identification/test/dent/5507.jpg,5.1296986e-08,0.9849953,3.308579e-08,1.6820952e-05,1.3622138e-05,0.014974268
/kaggle/input/vehicle-damage-identification/test/dent/138.jpg,1.4416021e-11,0.999998,1.4509044e-14,1.6382446e-08,1.9981587e-06,4.5307594e-10
/kaggle/input/vehicle-damage-identification/test/dent/6009.jpg,2.2436511e-06,0.999984,1.6248916e-10,1.2001196e-05,1.6468545e-06,1.04179426e-11
/kaggle/input/vehicle-damage-identification/test/dent/3136.jpg,0.00020656719,0.9934369,3.366323e-07,2.0955366e-09,0.006356225,8.733863e-10
/kaggle/input/vehicle-damage-identification/test/dent/4726.jpg,1.851282e-06,0.9999871,5.762753e-12,3.3259686e-09,1.0970644e-05,3.058988e-08
/kaggle/input/vehicle-damage-identification/test/dent/1855.jpg,1.6720979e-13,0.9999999,3.6254955e-14,6.431388e-08,2.842565e-10,2.242486e-18
/kaggle/input/vehicle-damage-identification/test/dent/6184.jpg,3.38118e-11,7.9662266e-07,7.469874e-16,1.8657341e-11,0.99999917,1.7104352e-08
/kaggle/input/vehicle-damage-identification/test/dent/6313.jpg,2.8177521e-07,0.99999046,5.501565e-07,2.4582978e-06,6.1563715e-06,5.879612e-10
/kaggle/input/vehicle-damage-identification/test/dent/3432.jpg,7.479207e-08,0.9999982,9.2920144e-10,7.800041e-07,8.613841e-07,2.1575987e-14
/kaggle/input/vehicle-damage-identification/test/dent/3049.jpg,2.454342e-05,0.66185707,1.3954848e-10,7.3677353e-07,0.33029172,0.00782598
/kaggle/input/vehicle-damage-identification/test/dent/2060.jpg,1.5938373e-10,0.9999993,5.6308505e-07,1.2013619e-11,1.2067406e-07,2.2279398e-09
/kaggle/input/vehicle-damage-identification/test/dent/3999.jpg,1.7713776e-07,0.9990268,5.179442e-09,3.549922e-06,5.3687095e-06,0.0009642017
/kaggle/input/vehicle-damage-identification/test/dent/363.jpg,3.504308e-08,0.99981624,2.312236e-06,0.0001785233,2.8821887e-06,9.501599e-08
/kaggle/input/vehicle-damage-identification/test/dent/3292.jpg,0.00012265127,0.97478783,0.023904508,3.2631017e-06,0.0011817823,5.098139e-08
/kaggle/input/vehicle-damage-identification/test/dent/3702.jpg,7.4086995e-05,0.99991083,2.0819532e-13,6.1656014e-11,1.4963821e-05,1.15366244e-10
/kaggle/input/vehicle-damage-identification/test/dent/1384.jpg,0.0011155723,0.9988813,3.4371004e-09,8.455189e-09,3.0471404e-06,2.6790304e-11
/kaggle/input/vehicle-damage-identification/test/dent/5110.jpg,7.381408e-08,0.94596004,4.10504e-06,4.2067027e-06,0.054031678,6.4256857e-13
/kaggle/input/vehicle-damage-identification/test/dent/3101.jpg,3.598662e-10,1.0,1.35483665e-14,4.3560633e-12,7.947054e-12,4.2819075e-16
/kaggle/input/vehicle-damage-identification/test/dent/4187.jpg,0.00038011436,0.97699684,3.2365593e-11,0.020908734,0.0016657063,4.8534926e-05
/kaggle/input/vehicle-damage-identification/test/dent/2659.jpg,0.00014978655,0.99979204,7.0438425e-08,4.6739337e-05,1.1200614e-05,7.619537e-08
/kaggle/input/vehicle-damage-identification/test/dent/5306.jpg,1.1972784e-07,0.9999932,6.3172634e-10,9.0969794e-14,6.668925e-06,7.578416e-14
/kaggle/input/vehicle-damage-identification/test/dent/6375.jpg,0.00012731843,0.9967469,2.75244e-13,5.4436197e-07,0.0030756793,4.941968e-05
/kaggle/input/vehicle-damage-identification/test/dent/2680.jpg,4.1504883e-08,0.9964747,8.1805236e-11,2.37099e-10,0.0035253577,4.4952309e-10
/kaggle/input/vehicle-damage-identification/test/dent/3632.jpg,6.097353e-10,0.9990415,8.7702755e-11,1.4177907e-07,0.0009583017,5.095671e-12
/kaggle/input/vehicle-damage-identification/test/dent/2741.jpg,2.8745803e-10,0.9995059,2.2839997e-10,8.745155e-09,0.0004941426,1.4726296e-09
/kaggle/input/vehicle-damage-identification/test/dent/4973.jpg,9.2393293e-07,0.9524077,3.8655044e-11,1.5188326e-10,4.2198928e-10,0.04759135
/kaggle/input/vehicle-damage-identification/test/dent/3763.jpg,4.122731e-10,0.99998844,2.4562616e-13,1.676072e-07,1.1428478e-05,4.375229e-09
/kaggle/input/vehicle-damage-identification/test/dent/3696.jpg,5.8102464e-06,0.9994848,0.0004771659,4.6553592e-07,8.029603e-06,2.3725988e-05
/kaggle/input/vehicle-damage-identification/test/dent/6977.jpg,2.129298e-08,0.9971716,1.2289649e-05,5.0836826e-07,0.0028156827,3.741265e-11
/kaggle/input/vehicle-damage-identification/test/dent/6736.jpg,6.2809204e-06,0.99971956,4.6828315e-08,0.00013383097,3.5275956e-05,0.00010500016
/kaggle/input/vehicle-damage-identification/test/dent/2934.jpg,1.2998339e-06,0.97133934,3.147331e-08,7.622558e-09,0.028659115,2.730562e-07
/kaggle/input/vehicle-damage-identification/test/dent/5695.jpg,1.4515112e-07,0.99549425,1.12157625e-08,3.2323525e-05,1.3620703e-05,0.0044597466
/kaggle/input/vehicle-damage-identification/test/dent/2305.jpg,7.067057e-05,0.9999031,2.4319822e-11,4.26824e-06,1.8912937e-05,3.0090937e-06
/kaggle/input/vehicle-damage-identification/test/dent/5624.jpg,2.5958437e-07,0.99931407,1.0568016e-11,7.48852e-05,0.00060827826,2.4610904e-06
/kaggle/input/vehicle-damage-identification/test/dent/3328.jpg,0.000105891275,0.979353,2.8796458e-13,3.4190803e-11,0.0012011924,0.019339878
/kaggle/input/vehicle-damage-identification/test/dent/3688.jpg,2.1721145e-07,0.82709855,1.3468037e-12,2.5616697e-05,0.17287546,2.3418659e-07
/kaggle/input/vehicle-damage-identification/test/dent/3753.jpg,7.8395734e-11,0.9939314,2.763131e-11,5.129038e-10,0.0060686,8.425048e-12
/kaggle/input/vehicle-damage-identification/test/dent/5596.jpg,2.7084973e-06,0.99701464,1.6430817e-11,4.8670157e-10,0.0029826793,1.1895982e-11
/kaggle/input/vehicle-damage-identification/test/dent/7164.jpg,2.089112e-08,0.99985623,2.5531922e-12,0.00011074598,3.2958582e-05,7.728292e-13
/kaggle/input/vehicle-damage-identification/test/dent/1121.jpg,7.7718605e-09,0.9999485,1.3711524e-10,4.708665e-05,4.4676826e-06,1.1670199e-11
/kaggle/input/vehicle-damage-identification/test/dent/7074.jpg,9.2315213e-07,0.3751079,5.2365885e-05,0.624819,1.9726327e-05,2.2487108e-09
/kaggle/input/vehicle-damage-identification/test/dent/3771.jpg,1.0358936e-08,0.99984527,2.2640071e-08,0.00015431651,3.3906403e-07,2.95885e-11
/kaggle/input/vehicle-damage-identification/test/dent/3921.jpg,1.8219978e-06,0.9965348,3.2281594e-10,0.003391648,1.4613501e-05,5.7190275e-05
/kaggle/input/vehicle-damage-identification/test/dent/858.jpg,9.6972016e-08,0.9999908,1.2425669e-10,3.5104614e-07,8.680669e-06,3.462109e-13
/kaggle/input/vehicle-damage-identification/test/dent/1520.jpg,0.51094127,0.4781469,0.00035984928,4.582614e-06,0.010512342,3.5100536e-05
/kaggle/input/vehicle-damage-identification/test/dent/6226.jpg,8.0680165e-09,0.9999987,4.329427e-12,1.4887604e-08,1.3002065e-06,1.7576489e-11
/kaggle/input/vehicle-damage-identification/test/dent/1896.jpg,2.716746e-07,0.99999726,9.52801e-14,5.756962e-10,2.5105855e-06,3.4988856e-11
/kaggle/input/vehicle-damage-identification/test/dent/4249.jpg,1.0790074e-09,0.9999964,3.4213615e-10,3.502995e-06,4.983828e-10,1.6629055e-07
/kaggle/input/vehicle-damage-identification/test/dent/3385.jpg,1.7488659e-09,0.99698406,3.8222177e-07,0.00016368751,0.0028518995,2.755769e-13
/kaggle/input/vehicle-damage-identification/test/dent/7193.jpg,5.559765e-07,0.9966605,1.0626531e-07,0.003331483,7.309564e-06,4.8022e-13
/kaggle/input/vehicle-damage-identification/test/dent/7027.jpg,9.006492e-13,1.0,2.9746914e-17,1.7752426e-10,9.223874e-13,1.7734672e-16
/kaggle/input/vehicle-damage-identification/test/dent/2086.jpg,7.525408e-05,0.99633116,6.2648155e-08,6.2022714e-06,0.0004978421,0.0030893595
/kaggle/input/vehicle-damage-identification/test/dent/6075.jpg,3.7937994e-07,0.9997601,5.687666e-09,3.122055e-05,0.0002026377,5.7288735e-06
/kaggle/input/vehicle-damage-identification/test/dent/4141.jpg,3.6988824e-06,0.9792852,0.005368215,0.005067107,0.010230923,4.4845456e-05
/kaggle/input/vehicle-damage-identification/test/dent/2353.jpg,1.8880098e-07,0.99881065,6.7040586e-09,8.110705e-09,0.0011891829,4.178823e-10
/kaggle/input/vehicle-damage-identification/test/dent/3127.jpg,8.737184e-10,1.0,8.626943e-11,1.4659322e-09,6.8521318e-09,4.3975187e-16
/kaggle/input/vehicle-damage-identification/test/dent/2280.jpg,3.3552539e-07,0.5865177,8.525926e-08,1.861381e-11,0.41348177,1.3980724e-07
/kaggle/input/vehicle-damage-identification/test/dent/1909.jpg,6.043859e-08,0.9999554,1.246827e-10,4.4078606e-05,4.146322e-07,2.1783084e-11
/kaggle/input/vehicle-damage-identification/test/dent/1505.jpg,2.6028132e-05,0.99995327,2.241623e-08,3.1467644e-11,2.076074e-05,3.5638034e-13
/kaggle/input/vehicle-damage-identification/test/dent/3345.jpg,0.00014054829,0.9986909,1.625233e-08,3.8467172e-07,0.0011681152,7.53152e-11
/kaggle/input/vehicle-damage-identification/test/dent/2508.jpg,2.2314253e-12,1.0,1.3928172e-13,8.063061e-12,8.166174e-11,2.6006151e-18
/kaggle/input/vehicle-damage-identification/test/dent/4064.jpg,3.1538405e-10,0.99999964,1.5779709e-12,1.2480143e-07,1.9257753e-07,1.4465217e-10
/kaggle/input/vehicle-damage-identification/test/dent/6659.jpg,8.831032e-06,0.99862933,5.7760782e-11,0.0011557569,0.00020620943,8.60742e-10
/kaggle/input/vehicle-damage-identification/test/dent/4785.jpg,5.5885952e-08,0.9999354,2.5240086e-11,1.0754936e-06,6.358339e-05,1.0515719e-14
/kaggle/input/vehicle-damage-identification/test/dent/3273.jpg,3.595601e-08,0.9996574,2.7936216e-11,0.00013483454,0.000207842,7.555392e-11
/kaggle/input/vehicle-damage-identification/test/dent/2465.jpg,0.00019991079,0.9972561,1.2316946e-06,9.729383e-05,0.0007241526,0.0017213596
/kaggle/input/vehicle-damage-identification/test/dent/4549.jpg,0.00078348233,0.97604066,7.4962945e-06,0.0067528933,0.016354663,6.0763752e-05
/kaggle/input/vehicle-damage-identification/test/dent/4261.jpg,6.698084e-10,0.9999901,1.0627385e-09,5.5664805e-06,4.3487235e-06,8.181524e-12
/kaggle/input/vehicle-damage-identification/test/dent/5631.jpg,4.287929e-11,0.9999875,2.4604125e-14,9.611664e-06,2.8857273e-06,6.0198907e-16
/kaggle/input/vehicle-damage-identification/test/dent/746.jpg,7.8705925e-05,0.9976736,3.5267945e-05,0.0019609642,0.0002513862,2.3619938e-08
/kaggle/input/vehicle-damage-identification/test/dent/3075.jpg,1.5004559e-05,0.9672732,0.010327891,1.130908e-05,7.1042494e-05,0.022301542
/kaggle/input/vehicle-damage-identification/test/dent/5814.jpg,1.9992055e-07,0.99983084,9.999225e-12,3.2906157e-06,0.00016556517,3.0079477e-11
/kaggle/input/vehicle-damage-identification/test/dent/4700.jpg,4.5235083e-12,0.9998832,1.208976e-10,1.1559576e-08,0.000116796204,1.1166708e-10
/kaggle/input/vehicle-damage-identification/test/dent/4487.jpg,2.6700619e-08,0.9994837,5.0891636e-08,1.4883351e-07,0.00010070153,0.00041541542
/kaggle/input/vehicle-damage-identification/test/dent/2857.jpg,0.010185915,0.07540716,1.561493e-05,8.0247685e-07,0.91437364,1.6862541e-05
/kaggle/input/vehicle-damage-identification/test/dent/2208.jpg,1.10423706e-07,0.9641213,0.00025523326,0.035623312,3.6648232e-10,2.801427e-12
